890,2790
891,171
892,28
893,29
894,18734
895,3334
896,104
897,25
898,21
899,35
900,26639
901,23
902,21
903,32
904,38
905,2384
906,21223
907,16
908,44
909,36
910,1387
911,19
912,20360
913,15
914,27
915,1713
916,31
917,12
918,25290
919,19
920,2075
921,25
922,29
923,22
924,18520
925,259
926,20
927,20
928,31
929,19
930,22224
931,25
932,28
933,23
934,28
935,107
936,28062
937,18
938,39
939,25
940,119
941,21
942,23777
943,20
944,21
945,265
946,24
947,27
948,32085
949,23
950,284
951,28
952,50
953,20
954,27975
955,26
956,25
957,31
958,18
959,20
960,24343
961,22
962,22
963,31
964,21
965,18
966,28173
967,18
968,24
969,22
970,28
971,21
972,29941
973,14
974,14
975,23
976,28
977,18
978,28569
979,21
980,487
981,28
982,17
983,26
984,27275
985,22
986,21
987,28
988,22
989,22
990,29679
991,22
992,30
993,16
994,91
995,19
996,29727
997,19
998,15
999,18
1000,25
1001,24
1002,29329
1003,19
1004,26
1005,22
1006,17
1007,29
1008,12519
1009,1058
1010,1639
1011,118
1012,12
1013,12
1014,21276
1015,3
1016,8
1017,24
1018,17
1019,10
1020,23152
1021,16
1022,105
1023,20
1024,13
1025,14
1026,23762
1027,11
1028,17
1029,10
1030,17
1031,7
1032,14598
1033,19
1034,10
1035,19
1036,26
1037,8
1038,17515
1039,8
1040,23
1041,21
1042,10
1043,8
1044,20027
1045,7
1046,11
1047,20
1048,20
1049,11
1050,6422
1051,5
1052,11
1053,19
1054,12
1055,7
1056,15518
1057,6
1058,5
1059,21
1060,23
1061,16
1062,9319
1063,4
1064,23
1065,19
1066,10
1067,11
1068,9249
1069,4
1070,13
1071,17
1072,13
1073,10
1074,5701
1075,7
1076,2
1077,26
1078,14
1079,17
1080,5980
1081,8
1082,13
1083,27
1084,17
1085,12
1086,5150
1087,17
1088,14
1089,14
1090,11
1091,7
1092,4774
1093,15
1094,6
1095,14
1096,9
1097,9
1098,5837
1099,7
1100,10
1101,7
1102,6
1103,7
1104,5467
1105,19
1106,11
1107,14
1108,12
1109,8
1110,2769
1111,7
1112,6
1113,9
1114,7
1115,2
1116,1346
1117,10
1118,11
1119,6
1120,23
1121,8
1122,1430
1123,5
1124,19
1125,11
1126,8
1127,3
1128,1424
1129,15
1130,16
1131,23
1132,8
1133,9
1134,1323
1135,9
1136,7
1137,10
1138,10
1139,4
1140,1257
1141,7
1142,7
1143,7
1144,16
1145,13
1146,13
1147,5
1148,16
1149,11
1150,4
1151,9
1152,27
1153,3
1154,7
1155,9
1156,6
1157,11
1158,27
1159,7
1160,12
1161,8
1162,27
1163,4
1164,9
1165,5
1166,5
1167,14
1168,5
1169,6
1170,17
1171,6
1172,11
1173,6
1174,5
1175,5
1176,2565
1177,5
1178,6
1179,13
1180,16
1181,8
1182,1503
1183,6
1184,7
1185,10
1186,2
1187,5
1188,11
1189,5
1190,39
1191,7
1192,6
1193,11
1194,7
1195,9
1196,8
1197,11
1198,11
1199,4
1200,41
1201,6
1202,7
1203,9
1204,7
1205,2
1206,10
1207,12
1208,8
1209,14
1210,8
1211,7
1212,10
1213,6
1214,6
1215,11
1216,7
1217,6
1218,49
1219,7
1220,8
1221,9
1222,9
1223,7
1224,1331
1225,5
1226,7
1227,5
1228,5
1229,7
1230,15
1231,1
1232,43
1233,9
1234,3
1235,10
1236,17
1237,6
1238,5
1239,15
1240,8
1241,3
1242,12
1243,5
1244,11
1245,13
1246,9
1247,1
1248,14
1249,6
1250,10
1251,11
1252,5
1253,5
1254,6
1255,7
1256,8
1257,11
1258,10
1259,2
1260,26
1261,2
1262,8
1263,10
1264,7
1265,5
1266,8
1267,5
1268,7
1269,10
1270,9
1271,7
1272,6
1273,9
1274,24
1275,7
1276,4
1277,7
1278,7
1279,2
1280,7
1281,8
1282,7
1283,3
1284,11
1285,2
1286,10
1287,9
1288,9
1289,3
1290,5
1291,6
1292,3
1293,3
1294,3
1295,5
1296,9
1297,7
1298,5
1299,9
1300,10
1301,5
1302,33
1303,1
1304,8
1305,8
1306,6
1307,4
1308,12
1309,2
1310,7
1311,10
1312,5
1313,4
1314,8
1315,3
1316,74
1317,10
1318,5
1319,4
1320,17
1321,1
1322,8
1323,8
1324,10
1325,5
1326,6
1327,2
1328,8
1329,8
1330,59
1331,7
1332,11
1333,6
1334,4
1335,9
1336,3
1337,4
1338,13
1339,7
1340,7
1341,7
1342,6
1343,6
1344,15
1345,3
1346,2
1347,8
1348,4
1349,3
1350,4
1351,2
1352,6
1353,5
1354,9
1355,5
1356,6
1357,8
1358,2
1359,9
1360,11
1361,4
1362,7
1363,5
1364,7
1365,5
1366,6
1367,5
1368,14
1370,5
1371,5
1372,25
1373,5
1374,6
1375,4
1376,6
1377,11
1378,3
1379,4
1380,18
1381,3
1382,6
1383,3
1384,6
1385,6
1386,34
1387,7
1388,11
1389,9
1390,3
1391,8
1392,10
1393,2
1394,4
1395,7
1396,3
1397,5
1398,3
1399,4
1400,6
1401,2
1402,8
1403,2
1404,14
1405,6
1406,3
1407,9
1408,13
1409,8
1410,14
1411,4
1412,8
1413,5
1414,37
1415,3
1416,2
1417,9
1418,1
1419,6
1420,9
1421,4
1422,6
1423,12
1424,7
1425,9
1426,2
1427,4
1428,16
1429,1
1430,10
1431,10
1432,6
1434,7
1435,4
1436,4
1437,12
1438,10
1439,5
1440,12
1441,3
1442,29
1443,4
1444,5
1445,3
1446,7
1447,2
1448,7
1449,5
1450,9
1452,13
1453,3
1454,3
1455,8
1456,30
1457,2
1458,8
1459,2
1460,6
1461,8
1462,7
1463,6
1464,12
1465,3
1466,4
1467,7
1468,7
1469,4
1470,26
1471,2
1472,8
1473,4
1474,8
1475,2
1476,5
1477,7
1478,2
1479,3
1480,6
1481,3
1482,7
1483,2
1484,34
1485,12
1486,3
1487,8
1488,9
1489,3
1490,6
1491,4
1492,3
1493,4
1494,8
1495,8
1496,7
1497,3
1498,23
1499,5
1500,125
1501,9
1502,7
1503,3
1504,5
1505,6
1506,6
1507,7
1508,4
1509,7
1510,3
1511,1
1512,13
1513,4
1514,1
1515,3
1516,4
1517,2
1518,5
1520,8
1521,10
1522,7
1523,3
1524,6
1525,4
1526,5
1527,7
1528,9
1529,8
1530,7
1531,1
1532,2
1533,5
1534,5
1535,5
1536,12
1537,4
1538,1
1539,10
1540,40
1542,5
1543,5
1544,8
1545,1
1546,2
1547,3
1548,8
1549,5
1550,5
1551,2
1552,3
1553,3
1554,3
1555,3
1556,3
1557,7
1558,8
1559,3
1560,5
1561,3
1562,3
1563,2
1564,4
1565,7
1566,4
1567,2
1568,7
1569,7
1570,1
1571,4
1572,8
1573,5
1574,6
1575,5
1576,3
1577,2
1578,9
1579,1
1580,4
1581,5
1582,12
1583,2
1584,8
1585,3
1586,4
1587,6
1588,4
1589,2
1590,6
1591,2
1592,3
1593,2
1594,3
1595,7
1596,17
1597,2
1598,3
1599,7
1600,8
1601,4
1602,5
1603,8
1604,3
1605,3
1606,256
1607,4
1608,6
1609,3
1610,16
1611,2
1612,3
1613,3
1614,2
1615,2
1616,3
1617,6
1618,1
1619,2
1620,11
1621,4
1622,3
1623,5
1624,18
1625,4
1626,3
1627,6
1628,1
1629,4
1630,5
1631,4
1632,5
1633,2
1634,3
1635,2
1636,5
1637,1
1638,52
1639,2
1640,5
1641,4
1642,2
1643,2
1644,5
1645,5
1646,5
1647,2
1648,8
1649,3
1650,8
1651,1
1652,6
1653,14
1654,3
1655,3
1656,2
1657,3
1659,3
1660,7
1661,2
1662,1
1663,2
1664,7
1665,7
1666,15
1667,4
1668,3
1669,2
1670,3
1671,3
1672,3
1673,3
1674,9
1675,1
1676,4
1677,7
1678,1
1679,4
1680,13
1681,1
1682,2
1683,10
1684,6
1685,5
1686,9
1687,3
1688,1
1689,5
1690,3
1691,2
1692,6
1693,3
1694,5
1695,7
1696,3
1697,3
1698,3
1699,2
1700,6
1701,5
1702,7
1703,3
1704,2
1705,6
1707,1
1708,8
1709,2
1710,4
1711,2
1712,5
1713,5
1714,1
1715,6
1716,13
1717,2
1718,2
1720,7
1721,1
1722,3
1723,1
1724,3
1725,2
1726,7
1727,2
1728,7
1729,4
1730,4
1731,4
1732,4
1733,3
1734,2
1735,4
1736,33
1737,3
1739,5
1740,5
1741,7
1742,5
1743,3
1744,3
1746,5
1747,4
1748,8
1749,5
1750,37
1751,1
1752,6
1753,4
1754,2
1755,6
1756,1
1757,3
1758,3
1759,2
1760,8
1761,4
1762,3
1764,17
1765,1
1767,6
1768,3
1769,1
1770,6
1771,3
1772,3
1773,5
1774,2
1775,1
1776,7
1777,6
1778,1
1779,3
1780,5
1781,2
1782,2
1783,2
1784,4
1785,8
1786,1
1787,4
1788,9
1789,5
1790,5
1791,7
1792,15
1793,1
1794,7
1795,2
1796,2
1797,6
1799,3
1800,68
1801,6
1802,7
1803,9
1804,2
1805,1
1806,15
1807,3
1808,6
1809,2
1810,8
1811,6
1812,7
1813,5
1814,6
1815,2
1816,4
1817,3
1818,6
1819,3
1820,20
1821,2
1822,3
1824,6
1825,1
1827,4
1828,2
1829,1
1830,4
1831,4
1832,1
1833,1
1834,30
1835,3
1836,3
1837,4
1838,3
1839,2
1840,2
1842,4
1843,2
1844,3
1845,3
1846,1
1847,2
1848,15
1849,3
1850,2
1851,6
1852,5
1853,5
1854,4
1855,2
1856,2
1857,1
1858,3
1859,3
1860,4
1861,1
1862,19
1863,2
1864,2
1865,1
1866,4
1867,3
1868,4
1869,3
1870,2
1871,2
1872,10
1873,4
1874,2
1875,7
1876,9
1877,1
1878,3
1879,5
1880,6
1881,5
1882,1
1883,4
1884,3
1885,2
1886,3
1887,3
1888,5
1890,64
1891,18
1892,4
1893,4
1894,3
1896,7
1897,6
1898,1
1899,2
1900,3
1901,5
1902,4
1903,4
1904,13
1905,9
1906,4
1908,6
1909,5
1910,4
1911,8
1913,3
1915,1
1916,6
1917,3
1918,13
1919,4
1920,9
1922,1
1923,2
1924,1
1925,1
1926,7
1928,3
1929,3
1930,2
1931,2
1932,14
1933,1
1934,2
1935,1
1936,4
1937,3
1938,4
1940,5
1942,1
1943,2
1944,2
1945,4
1946,15
1947,4
1948,4
1949,3
1950,4
1951,1
1952,3
1953,5
1955,2
1956,5
1957,3
1958,2
1959,3
1960,111
1961,2
1962,3
1963,1
1964,1
1965,4
1966,4
1967,1
1968,3
1969,2
1970,2
1971,3
1972,3
1974,5
1975,4
1976,4
1977,5
1978,2
1979,5
1980,6
1981,4
1982,1
1983,8
1984,1
1985,1
1986,3
1987,3
1988,7
1989,5
1990,5
1991,5
1992,4
1995,4
1997,2
1998,9
1999,8
2000,10
2001,9
2002,50
2003,4
2004,12
2005,2
2006,3
2007,8
2008,5
2009,3
2010,5
2011,1
2012,4
2013,2
2014,1
2015,7
2016,14
2017,5
2018,2
2019,8
2020,3
2021,4
2022,8
2023,5
2024,1
2025,2
2026,2
2027,3
2028,2
2029,2
2030,73
2031,5
2032,4
2033,2
2034,6
2035,1
2036,2
2037,4
2038,6
2040,7
2041,4
2043,1
2044,24
2046,1
2047,2
2048,3
2049,3
2050,3
2051,2
2052,6
2054,4
2055,1
2056,1
2057,1
2058,17
2059,3
2060,3
2061,6
2062,2
2063,1
2064,6
2065,1
2066,1
2067,4
2068,2
2069,2
2070,8
2071,3
2072,15
2073,2
2074,4
2075,4
2076,5
2077,4
2078,3
2079,3
2080,2
2081,2
2082,3
2083,5
2084,2
2085,5
2086,4
2087,2
2088,2
2090,2
2092,3
2093,1
2094,3
2095,2
2096,1
2097,2
2099,1
2100,34
2101,1
2102,1
2103,3
2104,1
2105,2
2106,2
2107,2
2108,4
2109,4
2110,3
2111,1
2112,2
2113,2
2114,13
2115,2
2117,2
2118,3
2119,2
2120,4
2122,2
2124,7
2126,2
2127,4
2128,6
2129,1
2130,1
2131,2
2132,1
2133,4
2134,2
2135,1
2136,6
2137,2
2138,1
2139,1
2140,2
2141,2
2142,40
2143,1
2144,2
2146,2
2147,3
2148,2
2149,2
2150,2
2151,2
2152,5
2153,1
2154,1
2155,5
2156,3
2157,5
2158,1
2159,1
2160,8
2162,6
2163,4
2164,2
2165,1
2166,3
2167,5
2168,1
2169,1
2170,18
2172,2
2174,4
2176,2
2178,3
2179,3
2181,3
2182,2
2184,9
2185,1
2186,3
2187,2
2188,3
2190,4
2191,2
2192,2
2193,4
2194,2
2195,3
2196,3
2197,3
2198,35
2199,2
2200,3
2201,4
2202,1
2203,1
2204,5
2206,2
2207,2
2208,6
2209,1
2210,3
2211,1
2212,30
2213,1
2214,7
2216,1
2217,1
2218,1
2219,1
2220,3
2222,1
2223,4
2224,1
2225,1
2226,4
2227,5
2228,1
2229,7
2230,1
2231,1
2232,3
2233,3
2234,2
2235,4
2236,5
2237,4
2238,5
2239,1
2240,22
2241,3
2242,3
2243,2
2244,3
2245,4
2246,3
2247,3
2248,2
2250,5
2251,2
2252,6
2253,2
2254,39
2256,6
2257,3
2260,1
2261,3
2262,3
2263,1
2264,3
2265,3
2266,3
2267,2
2268,28
2269,1
2270,2
2271,1
2272,3
2273,2
2274,4
2275,5
2277,2
2279,1
2280,7
2281,1
2282,27
2283,3
2284,2
2285,2
2286,4
2288,2
2289,2
2290,2
2291,2
2292,4
2293,1
2294,4
2295,3
2296,4
2298,4
2299,2
2300,2
2301,1
2302,3
2303,3
2304,1
2305,3
2306,2
2307,2
2308,1
2309,2
2310,4
2312,6
2313,5
2314,3
2315,3
2316,3
2317,2
2318,1
2319,3
2321,3
2322,4
2323,2
2324,7
2325,5
2326,5
2327,2
2328,3
2329,1
2330,3
2331,3
2333,1
2334,3
2335,2
2336,1
2337,2
2338,6
2339,2
2340,6
2341,1
2342,3
2343,5
2344,3
2345,1
2346,2
2347,1
2349,3
2350,2
2351,2
2352,14
2354,2
2355,2
2356,1
2357,3
2358,2
2359,1
2360,9
2361,3
2362,2
2363,1
2364,5
2365,3
2366,3
2367,7
2368,6
2369,1
2370,4
2372,3
2373,1
2374,2
2375,1
2376,2
2377,2
2378,3
2379,4
2380,31
2381,6
2383,1
2384,4
2385,1
2386,2
2387,1
2388,2
2389,1
2390,2
2391,2
2392,3
2393,2
2394,14
2395,2
2396,1
2397,1
2398,2
2399,2
2400,6
2401,3
2402,5
2403,3
2404,6
2405,5
2406,2
2407,5
2408,23
2409,1
2410,5
2411,3
2412,1
2413,1
2414,3
2415,2
2416,1
2417,1
2418,7
2419,1
2420,3
2421,3
2422,32
2423,3
2424,8
2425,1
2426,1
2427,1
2429,4
2430,2
2431,1
2432,1
2433,2
2434,1
2435,1
2436,6
2437,5
2438,3
2439,2
2440,4
2441,2
2442,1
2443,2
2444,2
2445,3
2446,2
2447,1
2448,3
2449,1
2450,22
2451,3
2453,1
2454,4
2456,3
2457,3
2459,1
2460,2
2463,3
2464,7
2465,2
2466,3
2467,3
2468,1
2469,3
2470,3
2471,2
2472,4
2475,1
2476,1
2478,18
2479,3
2480,3
2481,4
2482,2
2483,3
2484,3
2486,2
2487,1
2489,1
2490,4
2491,1
2492,10
2493,2
2494,3
2496,4
2497,3
2498,2
2499,2
2500,3
2501,1
2502,4
2503,1
2504,2
2506,43
2507,3
2508,5
2509,2
2510,2
2511,2
2512,3
2513,1
2514,4
2517,4
2520,97
2521,3
2522,3
2523,3
2524,2
2525,3
2526,1
2527,1
2528,2
2529,1
2530,2
2531,2
2532,2
2534,4
2535,2
2536,3
2537,2
2538,5
2540,1
2541,4
2542,1
2546,1
2547,1
2548,15
2550,7
2551,2
2553,1
2555,1
2556,1
2558,7
2561,2
2562,13
2564,2
2565,2
2567,3
2568,2
2571,4
2573,1
2574,1
2576,11
2577,1
2578,2
2579,2
2580,3
2581,2
2582,2
2584,5
2585,2
2586,2
2587,2
2589,2
2590,19
2592,2
2593,1
2594,1
2595,1
2596,1
2598,1
2599,1
2600,4
2601,3
2602,2
2603,3
2604,9
2607,2
2608,1
2609,3
2610,1
2612,2
2613,3
2614,2
2615,1
2616,3
2618,30
2619,3
2620,4
2622,3
2624,2
2625,3
2628,3
2629,2
2630,2
2632,64
2633,2
2635,1
2636,2
2637,3
2640,1
2642,3
2643,4
2645,1
2646,20
2647,2
2648,1
2649,2
2650,3
2651,2
2652,1
2654,2
2656,2
2657,1
2658,2
2659,1
2660,12
2661,1
2662,2
2663,1
2664,7
2665,2
2666,2
2668,1
2669,3
2670,3
2673,3
2674,2
2675,1
2676,1
2677,2
2678,1
2679,5
2682,2
2683,1
2684,3
2685,6
2687,1
2688,28
2689,3
2691,2
2692,2
2693,1
2694,1
2696,2
2697,1
2700,2
2702,11
2703,3
2704,1
2705,1
2706,2
2708,2
2710,1
2713,1
2714,1
2715,5
2716,10
2717,3
2718,2
2719,1
2720,3
2721,3
2723,1
2724,2
2725,1
2726,2
2727,1
2728,1
2730,4
2732,2
2733,1
2736,4
2737,1
2738,2
2739,1
2740,2
2742,1
2743,3
2744,6
2745,1
2747,1
2748,4
2749,1
2750,1
2751,1
2752,1
2753,1
2754,1
2756,1
2757,2
2758,28
2759,2
2760,2
2761,1
2762,2
2763,1
2765,2
2766,2
2767,2
2768,1
2769,1
2770,3
2772,20
2773,1
2774,1
2775,1
2777,1
2778,3
2779,1
2780,3
2784,1
2786,8
2787,2
2788,1
2789,1
2791,1
2792,1
2793,1
2794,2
2796,3
2797,1
2798,1
2799,2
2800,12
2802,6
2803,1
2805,2
2806,1
2808,4
2809,1
2811,1
2812,1
2813,2
2814,11
2815,1
2816,2
2818,1
2820,5
2822,3
2823,1
2824,1
2826,5
2827,1
2828,24
2830,2
2832,4
2833,1
2835,4
2836,2
2837,1
2839,1
2842,4
2844,1
2845,1
2846,1
2847,2
2849,1
2850,3
2851,2
2852,4
2853,2
2854,1
2855,2
2856,26
2858,1
2859,3
2860,1
2862,2
2863,1
2864,3
2865,3
2867,5
2868,3
2870,13
2872,3
2873,1
2874,2
2875,1
2877,7
2879,2
2880,4
2882,1
2883,1
2884,10
2885,2
2887,1
2889,2
2891,2
2892,3
2893,2
2895,1
2896,2
2898,22
2899,2
2900,1
2901,1
2902,1
2903,1
2904,4
2906,1
2907,3
2909,1
2910,1
2911,2
2912,29
2913,2
2914,2
2916,2
2918,2
2919,1
2920,3
2921,1
2922,5
2923,2
2925,2
2926,61
2927,4
2928,6
2929,3
2930,2
2931,3
2933,1
2934,5
2935,4
2936,3
2937,3
2938,3
2940,47
2941,3
2942,1
2943,1
2945,1
2947,1
2948,1
2949,3
2950,1
2951,2
2952,1
2954,15
2955,1
2960,2
2961,3
2965,1
2966,1
2967,1
2968,16
2969,4
2970,3
2972,2
2973,1
2975,2
2976,1
2980,6
2982,38
2983,1
2985,4
2986,1
2988,3
2989,1
2990,4
2992,1
2993,1
2996,7
2998,2
3000,10
3001,1
3002,4
3003,1
3004,1
3005,1
3006,2
3007,2
3008,3
3009,2
3010,3
3011,2
3012,6
3013,1
3014,1
3015,2
3016,2
3017,1
3018,3
3019,2
3021,1
3022,1
3023,1
3024,5
3027,4
3030,2
3031,1
3033,4
3034,1
3035,1
3036,3
3037,1
3038,3
3039,1
3040,6
3041,4
3042,3
3043,3
3044,1
3045,3
3046,3
3047,1
3048,4
3050,2
3051,2
3052,40
3053,1
3055,2
3056,1
3057,2
3058,4
3059,4
3062,1
3063,4
3065,1
3066,9
3067,1
3069,1
3070,3
3072,2
3073,1
3074,1
3075,2
3076,3
3077,3
3080,17
3081,2
3082,1
3083,1
3084,3
3085,3
3086,3
3087,1
3088,2
3089,3
3090,3
3091,4
3092,1
3093,1
3094,41
3095,1
3096,1
3098,1
3099,1
3100,1
3101,2
3102,3
3103,1
3104,2
3107,2
3108,66
3110,1
3111,3
3113,1
3114,4
3115,1
3116,4
3117,5
3118,1
3119,1
3120,2
3121,1
3122,31
3123,1
3124,1
3126,1
3127,1
3128,1
3129,1
3130,1
3131,1
3133,1
3135,3
3136,28
3137,2
3139,1
3140,1
3142,3
3144,2
3145,1
3147,2
3150,12
3153,2
3154,3
3156,5
3157,1
3158,1
3159,1
3160,2
3163,2
3164,22
3165,1
3167,2
3168,2
3172,1
3173,2
3175,1
3176,1
3177,1
3178,23
3179,1
